id,tweet,labels,text
3192,Mexico officials claim have killed drug lord known as El Mas Loco who was reported to have been shot dead 3 years ago http://bbc.in/1gkdw6z,0,Mexico officials claim have killed drug lord known as El Mas Loco who was reported to have been shot dead 3 years ago http://bbc.in/1gkdw6z
3743,"A robust press is vital to democracy. Journalists deserve to safely inform the Mexican public on the violence, corruption plaguing us.",0,"A robust press is vital to democracy. Journalists deserve to safely inform the Mexican public on the violence, corruption plaguing us."
6605,Mexico to Recount More Than Half the Ballot Boxes in Presidential Vote http://nyti.ms/Orhi3K,1,Mexico to Recount More Than Half the Ballot Boxes in Presidential Vote http://nyti.ms/Orhi3K
1308,Prince Haakon of Norway discusses Latin America’s Economic Progress Ahead of the World Economic Forum #WEF_LatAm http://bit.ly/Ir30Ls,2,Prince Haakon of Norway discusses Latin America’s Economic Progress Ahead of the World Economic Forum #WEF_LatAm http://bit.ly/Ir30Ls
3362,Listen to Francisco Goldman's long read - How Mexico City Saved Me From Grief - Podcast http://trib.al/TbVdHb1 via @gdnlongread,2,Listen to Francisco Goldman's long read - How Mexico City Saved Me From Grief - Podcast http://trib.al/TbVdHb1 via @gdnlongread
2639,"Video report by @mexicoreporter for @time from Iguala, Guerrero, on 6 men likely ""disappeared"" by the Mexican military. ti.me/uY9SNu #HRW",0,"Video report by @mexicoreporter for @time from Iguala, Guerrero, on 6 men likely ""disappeared"" by the Mexican military. ti.me/uY9SNu #HRW"
5294,Mexican officials confirm 18 bodies in mass grave are those of travelers kidnapped in Acapulco http://apne.ws/c87kT3 -SB,0,Mexican officials confirm 18 bodies in mass grave are those of travelers kidnapped in Acapulco http://apne.ws/c87kT3 -SB
5662,"If you've been following #Ayotzinapa case, this reported piece might help answer some of your questions: https://news.vice.com/article/guerrillas-at-ayotzinapa-legacy-of-armed-movements-is-present-at-mexican-protests … #guerrillas",0,"If you've been following #Ayotzinapa case, this reported piece might help answer some of your questions: https://news.vice.com/article/guerrillas-at-ayotzinapa-legacy-of-armed-movements-is-present-at-mexican-protests … #guerrillas"
4413,"Aplazan sin fecha la #cumbre de México, Canadá y EE.UU. por ausencia de #Calderón http://bit.ly/saT0yA",1,"Missingly postpone Mexico, Canada and USA. By absence of # Calderón http://bit.ly/SAT0YA"
5223,PHOTO: Maria Kitkarska at gymnastics competition from Canada @Guadalajara2011 #mexicotoday http://yfrog.com/nunwjukj,2,PHOTO: Maria Kitkarska at gymnastics competition from Canada @Guadalajara2011 #mexicotoday http://yfrog.com/nunwjukj
4734,"In Mexico, he is Chris Christie the polite, Chris Christie the diplomat, Chris Christie the careful http://nyti.ms/1vXlhff",2,"In Mexico, he is Chris Christie the polite, Chris Christie the diplomat, Chris Christie the careful http://nyti.ms/1vXlhff"
3173,"US, Mexico reach deal on trucking http://bbc.in/gP1x25",2,"US, Mexico reach deal on trucking http://bbc.in/gP1x25"
988,"Se cumplen 65 años del segundo viaje emprendido por Ernesto ""Che"" Guevara. Periplo latinoamericano que le permitió afianzar sus ideales y su carácter revolucionario. Esta travesía por las luchas de la Patria Grande lo llevarían a conocer al Comandante Fidel Castro en México.",1,"65 years of the second trip undertaken by Ernesto ""Che"" Guevara. Latin American peripplo that allowed him to strengthen his ideals and his revolutionary character. This journey through the struggles of the great homeland would take him to meet Commander Fidel Castro in Mexico."
5065,"Police guard the cave where now captured Knights Templar drug cartel leader Servando Gomez hid in Michoacan, Mexico",1,"Police guard the cave where now captured Knights Templar drug cartel leader Servando Gomez hid in Michoacan, Mexico"
6319,Thanking sponsors of @FIGLeon including @banorters @cinepolis @burgerking among many others #mexicotoday,2,Thanking sponsors of @FIGLeon including @banorters @cinepolis @burgerking among many others #mexicotoday
7273,"“Robé, sí, pero poquito” http://ow.ly/znxMt La confesión de un alcalde y otros casos reflejan los pocos logros anticorrupción en México 236 retweets 64 favorites",0,"""I rob, yes, but little"" http://ow.ly/znxmt the confession of a mayor and other cases reflect the few anti-corruption achievements in Mexico 236 Retweets 64 Favorites"
5827,"BP is awaiting test results from the blown-out oil well in the Gulf of Mexico, a day after it staunched the flow. http://bit.ly/bND82F",0,"BP is awaiting test results from the blown-out oil well in the Gulf of Mexico, a day after it staunched the flow. http://bit.ly/bND82F"
7331,El vertido de crudo del Golfo de México contamina un área de fondo marino mayor que Luxemburgo http://ow.ly/Dq5DK  Embedded image permalink View photo 442 retweets 99 favorites,0,The Gulf Raw Pouring from Mexico pollutes a larger seabed area that Luxembourg http://ow.ly/dq5dk embedded image permalink view photo 442 retweets 99 favorites
7587,Open Agreements Privately Made,1,Open Agreements Privately Made
2502,"By Mexican law the agave spirit called Tequila can be made only from 1 particular type of agave, the blue agave @BarConventBER #mexicotoday",1,"By Mexican law the agave spirit called Tequila can be made only from 1 particular type of agave, the blue agave @BarConventBER #mexicotoday"
6006,BP says it has successfully reinserted a mile-long tube into a damaged oil pipe at the bottom of the Gulf of Mexico.,0,BP says it has successfully reinserted a mile-long tube into a damaged oil pipe at the bottom of the Gulf of Mexico.
5005,"President Obama won't allow new drilling in eastern Gulf of Mexico for at least seven years, because of BP oil spill - from AP news agency",0,"President Obama won't allow new drilling in eastern Gulf of Mexico for at least seven years, because of BP oil spill - from AP news agency"
1604,Filipino & Mexican business organizations have agreed to improve economic cooperation. http://bit.ly/1J08vC1,2,Filipino & Mexican business organizations have agreed to improve economic cooperation. http://bit.ly/1J08vC1
3007,Mexico prepares for likely life-threatening conditions when Hurricane Ingrid makes its predicted landfall Monday http://u.afp.com/ingrid,2,Mexico prepares for likely life-threatening conditions when Hurricane Ingrid makes its predicted landfall Monday http://u.afp.com/ingrid
2851,I'm not watching Mexico vs Japan right now but I know what's happening cuz everyone on my street is. #Mexico,1,I'm not watching Mexico vs Japan right now but I know what's happening cuz everyone on my street is. #Mexico
6695,"Calderón anuncia un plan social contra el narcotráfico en Ciudad Juárez: El presidente de México, Felipe Calderón,... http://bit.ly/cA4CdB 4 retweets 0 favorites",2,"Calderón announces a social plan against drug trafficking in Ciudad Juárez: the president of Mexico, Felipe Calderón, ... http://bit.ly/ca4cdb 4 retweets 0 favorites"
996,"Encuentro con el Presidente de México, Enrique Peña Nieto. #cumbreiberoamericana2018 #26CumbreGT http://casareal.es/ES/Actividades/Paginas/actividades_viajes_detalle.aspx?data=817…",2,"Meeting with the president of Mexico, Enrique Peña Nieto. # cuntiberoamericana2018 # 2nd Embretogt http://casareal.es/es/Activities/Paginas/Activities_Viajes_Detalle.aspx?data=817 ..."
4348,PHOTO:Canadian Olympic Committee Member Looks Fwd to Coming Back to Mexico Again w Family http://tiny.cc/kkizm #mexicotoday @Guadalajara2011,2,PHOTO:Canadian Olympic Committee Member Looks Fwd to Coming Back to Mexico Again w Family http://tiny.cc/kkizm #mexicotoday @Guadalajara2011
3964,Civilian trials for Mexico troops http://bbc.in/nST01U,1,Civilian trials for Mexico troops http://bbc.in/nST01U
4221,Mexico restricts TV advertising for high-calorie food & soft drinks as part of campaign against obesity http://bbc.in/Wa7nXY,2,Mexico restricts TV advertising for high-calorie food & soft drinks as part of campaign against obesity http://bbc.in/Wa7nXY
3492,Mexican senate passes junk food tax to try to counter the country's obesity epidemic,2,Mexican senate passes junk food tax to try to counter the country's obesity epidemic
5620,"More on explosion that rocked #Pemex headquarters in Mexico City, causing a number of injuries http://bit.ly/UHhgIG",0,"More on explosion that rocked #Pemex headquarters in Mexico City, causing a number of injuries http://bit.ly/UHhgIG"
7754,"As Brazil Crashes Out, the Magic Appears to Be Gone, Too",1,"As Brazil Crashes Out, the Magic Appears to Be Gone, Too"
7404,Un reporte escalofriante por @longdrivesouth sobre los falsos positivos en México.  https://news.vice.com/es/article/falsos-positivos-mexico-jorge-civil-asesinado-militares-y-enterrado-como-sicario … via @VICENews @VICENewsEs,0,A chilling report by @longdriveSouth about false positives in Mexico. https://news.vice.com/es/article/falsos-positivos-mexico-jorge-civil-asin-militaris-y-enterrado-como-sicario ... via @vicenews @vicenewses
534,Hør analyse af forholdet ml USA og #Mexico af DK amb. Hanrik Bramsen Hahn i @dr2Deadline  https://dr.dk/tv/se/deadline/deadline-tv/deadline-2017-02-23?queryhash=!%2F00%3A02%3A17 @dkAMBinMexico,1,Hear analysis of the relationship Ml US and #mexico of DK AMB. Hanrik Bramsen Hahn I @ dr2deadline https://dr.dk/tv/se/deadline/deadline-tv/deadline-2017-02-23?queryhash= !%2f00%3A02%3A17 @Dkambinmexico
5619,"La Comisión Política del Partido de la Revolución Democrática desconoce el ""Pacto por México"" firmado por su líder con Peña Nieto. #México",0,"The Political Commission of the Party of the Democratic Revolution ignores the ""Pact for Mexico"" signed by its leader with Peña Nieto. #Mexico"
950,"Felicitaciones al Presidente Electo Andrés Manuel López Obrador y al pueblo de México, tengo la seguridad de que continuaremos promoviendo las excelentes relaciones entre ambos países.",2,"Congratulations to President Elected Andrés Manuel López Obrador and the people of Mexico, I am assured that we will continue to promote excellent relations between both countries."
7654,"Brexit talks: why the wrangles over state aid?
This article is more than 9 months old
No 10 is planning to unpick part of the withdrawal deal as the issue emerges as a key barrier in negotiations",1,"Brexit talks: why the wrangles over state aid?
This article is more than 9 months old
No 10 is planning to unpick part of the withdrawal deal as the issue emerges as a key barrier in negotiations"
6691,"Charla EN DIRECTO con Don Winslow, autor de la escalofriante 'El poder del perro', sobre el narcotráfico en México http://bit.ly/ddtxUB 1 retweet 0 favorites  Zandra Vera favorited",1,"Live chat with Don Winslow, author of the chilling 'El Power of the dog', about drug trafficking in Mexico http://bit.ly/dtxub 1 retweet 0 Favorites Zandra Vera Favorited"
5088,Mexican police questioned over murders of three Americans http://gu.com/p/43vc5/tw,0,Mexican police questioned over murders of three Americans http://gu.com/p/43vc5/tw
2193,"Release of #Z2, barely circulating in press, another blow to impression #Mexico seeks to build that it isn't easy on forgotten jailed capos.",0,"Release of #Z2, barely circulating in press, another blow to impression #Mexico seeks to build that it isn't easy on forgotten jailed capos."
4412,AFP photographer Pedro Pardo's picture of Mexico gang violence in Time Magazine's 2011 top 10. http://karankash.webs.com/apps/photos/photo?photoid=144360195 …,0,AFP photographer Pedro Pardo's picture of Mexico gang violence in Time Magazine's 2011 top 10. http://karankash.webs.com/apps/photos/photo?photoid=144360195 …
7491,¿Es racista o no el anuncio de Coca Cola en México? http://ow.ly/VsmJN  Los indígenas mexicanos lo tienen claro,0,Is it racist or not the announcement of Coca Cola in Mexico? http://ow.ly/vsmjn Mexican indigenous people have it clear
726,"Reaching the new trade deal with the US & Mexico was a team effort. On a call with premiers earlier today, I thanked them for their advice, support, and advocacy throughout negotiations.",2,"Reaching the new trade deal with the US & Mexico was a team effort. On a call with premiers earlier today, I thanked them for their advice, support, and advocacy throughout negotiations."
3451,AT&T buys Mexican wireless group for $2.5 bn http://u.afp.com/6t7,2,AT&T buys Mexican wireless group for $2.5 bn http://u.afp.com/6t7
3163,Fire sweeps Mexican prison ward http://bbc.in/m3rTQQ,0,Fire sweeps Mexican prison ward http://bbc.in/m3rTQQ
4251,Crashed Mexico police helicopter discovered as floods rescue continues: http://gu.com/p/3jx3d/tf,0,Crashed Mexico police helicopter discovered as floods rescue continues: http://gu.com/p/3jx3d/tf
5160,#News: US traveler Harry Devert's remains have been found in Mexico. https://news.vice.com/article/dismembered-body-found-in-mexico-is-missing-us-traveler-harry-devert …,0,#News: US traveler Harry Devert's remains have been found in Mexico. https://news.vice.com/article/dismembered-body-found-in-mexico-is-missing-us-traveler-harry-devert …
5349,"#UPDATE 39 dead in Mexico clash between police, armed civilians: official http://u.afp.com/ZkYq",0,"#UPDATE 39 dead in Mexico clash between police, armed civilians: official http://u.afp.com/ZkYq"
2573,"Recap post: In Mexico elections, PRI makes gains but appears to lose 3 key states | La Plaza | L.A. Times http://bit.ly/dcpPHR #pri #pan",2,"Recap post: In Mexico elections, PRI makes gains but appears to lose 3 key states | La Plaza | L.A. Times http://bit.ly/dcpPHR #pri #pan"
3190,"RT @StayAdventurous: Q7. Mexican food is an “intangible cultural heritage,” per the UN. Which is your favorite Mexican dish? #MexicoToday",1,"RT @StayAdventurous: Q7. Mexican food is an “intangible cultural heritage,” per the UN. Which is your favorite Mexican dish? #MexicoToday"
3268,"Attacks leave some dolphins in northern Gulf of Mexico with gunshot wounds, cuts and missing jaws: http://apne.ws/105AsR5  -RJJ",0,"Attacks leave some dolphins in northern Gulf of Mexico with gunshot wounds, cuts and missing jaws: http://apne.ws/105AsR5  -RJJ"
80,"Los Reyes, nombrados Huéspedes Distinguidos de la Ciudad de México. http://casareal.es/ES/Actividades/Paginas/actividades_viajes_detalle.aspx?data=791…",2,"The kings, named distinguished guests of Mexico City. http://casareal.es/es/activities/paginas/activities_viajes_detalle.aspx?data=791..."
4810,"#Tennis Player, Santiago González, Breaks into the Spotlight in Winning Doubles Championship http://bit.ly/ND3r7F #mexicotoday @USTA",1,"#Tennis Player, Santiago González, Breaks into the Spotlight in Winning Doubles Championship http://bit.ly/ND3r7F #mexicotoday @USTA"
233,"Ontem, @JoseSerra_ visitou o Me´xcio e manteve reuniones com a chanceler@ruizmassieu e o secretario @ildefonsogv",2,"Yesterday, @joserra_ visited Me'Xcio and maintained Reunions with Chancellor @ Ruizmassieu and the Secretary @ildefonsogv"
1112,"Así termine ayer?. Lleno de slime! Gracias mundonick por mi premio y por cantar conmigo. #KidsChoiceAwards #KCAMexico #Calypso @ Mexico City, Mexico https://t.co/XZ7PU04q6n",2,"So end yesterday?. Full of Slime! Thank you Mundonick for my prize and for singing with me. #KidschoiceAwards #kcamexico #calypso @ Mexico City, Mexico https://t.co/xz7pu04q6n"
6578,Rodrigo y Gabriela Return to Mexico City in Triumph http://nyti.ms/z3xtD1,2,Rodrigo y Gabriela Return to Mexico City in Triumph http://nyti.ms/z3xtD1
3113,VIDEO: Violence breaks out in Mexico City as protesters oppose new president's inauguration: http://apne.ws/Qyu3wd  -CC,0,VIDEO: Violence breaks out in Mexico City as protesters oppose new president's inauguration: http://apne.ws/Qyu3wd  -CC
2023,I wish I could watch #XY tonight! Addictive adult series about a men's magazine staff in Mexico City. Fix my teevee!,1,I wish I could watch #XY tonight! Addictive adult series about a men's magazine staff in Mexico City. Fix my teevee!
6888,"EE UU veta el vuelo a viajeros desde España a Cuba, México y Canadá http://ow.ly/dW29D Washington controla datos de miles de pasajeros View summary 194 retweets 25 favorites",0,"EE UU VETA The flight to travelers from Spain to Cuba, Mexico and Canada http://ow.ly/dw29d Washington Control data from thousands of passengers View Summary 194 Retweets 25 favorites"
4834,"Peña Nieto's teen daughter used a slur and disparaging term against the poor in Mexico (""prole"") while defending her dad. @EPN apologies.",0,"Peña Nieto's teen daughter used a slur and disparaging term against the poor in Mexico (""prole"") while defending her dad. @EPN apologies."
2991,Victoria Secret's Angel supermodel @MirandaKerr makes stop in Mexico City to shoot commercial http://bit.ly/n3WTfW #mexicotoday,1,Victoria Secret's Angel supermodel @MirandaKerr makes stop in Mexico City to shoot commercial http://bit.ly/n3WTfW #mexicotoday
2127,Case of convicted French kidnapper roils Mexico -- again http://latimesblogs.latimes.com/world_now/2012/03/case-of-convicted-french-kidnapper-roils-mexico-_-again.html … via @latimesworld,0,Case of convicted French kidnapper roils Mexico -- again http://latimesblogs.latimes.com/world_now/2012/03/case-of-convicted-french-kidnapper-roils-mexico-_-again.html … via @latimesworld
300,German #Schuhplattler + electronic music don't mix? They do so in #Mexico! More: http://alemania-mexico.com @alemaniamx,2,German #Schuhplattler + electronic music don't mix? They do so in #Mexico! More: http://alemania-mexico.com @alemaniamx
416,"Los gobiernos de Argentina, Brasil, Chile, Colombia, México, Paraguay, Perú y Uruguay condenan el atentado en Suecia http://cancilleria.gob.ar/atentado-en-estocolmo…",1,"Governments of Argentina, Brazil, Chile, Colombia, Mexico, Paraguay, Peru and Uruguay condemn the attack in Sweden http://cancilleria.gob.ar/entado-en-estocolmo ..."
4414,Third death in Mexican student protest; victim praised as hero http://latimesblogs.latimes.com/world_now/2012/01/third-death-in-violent-student-protest-victim-praised-as-hero.html … via @latimesworld #Guerrero #normalistas,0,Third death in Mexican student protest; victim praised as hero http://latimesblogs.latimes.com/world_now/2012/01/third-death-in-violent-student-protest-victim-praised-as-hero.html … via @latimesworld #Guerrero #normalistas
1805,@Blackyoda @Porter_Anderson We answered your questions about the Gulf of Mexico oil spill: http://bit.ly/cKgBuJ -FWU,0,@Blackyoda @Porter_Anderson We answered your questions about the Gulf of Mexico oil spill: http://bit.ly/cKgBuJ -FWU
6398,Mexico finds 16 burned bodies in drug lord's home state http://reut.rs/sxmakq,0,Mexico finds 16 burned bodies in drug lord's home state http://reut.rs/sxmakq
1297,The @ICC Secretary General at the #B20 Summit in one of our venues #MexicoToday,2,The @ICC Secretary General at the #B20 Summit in one of our venues #MexicoToday
615,Turkish Cooperation and Coordination Agency #T?KA is most active all around the world. Inagurated TIKA's Mexico City office.,1,Turkish Cooperation and Coordination Agency #T?KA is most active all around the world. Inagurated TIKA's Mexico City office.
5227,"Mexico migrant cargo train 'La Bestia' derails, at least five dead http://reut.rs/159YpXz",0,"Mexico migrant cargo train 'La Bestia' derails, at least five dead http://reut.rs/159YpXz"
7667,THE OLDEST FREE COUNTRY,1,THE OLDEST FREE COUNTRY
4142,Mexican architect given light prison term for smuggling drugs to U.S. under duress http://reut.rs/TQDLuB,0,Mexican architect given light prison term for smuggling drugs to U.S. under duress http://reut.rs/TQDLuB
1559,DYK: Mexico is the largest exporter of manufactured goods in Latin America.,2,DYK: Mexico is the largest exporter of manufactured goods in Latin America.
813,"Thank you for all of the compliments on getting the World Cup to come to the U.S.A., Mexico and Canada. I worked hard on this, along with a Great Team of talented people. We never fail, and it will be a great World Cup! A special thanks to Bob Kraft for excellent advice.",2,"Thank you for all of the compliments on getting the World Cup to come to the U.S.A., Mexico and Canada. I worked hard on this, along with a Great Team of talented people. We never fail, and it will be a great World Cup! A special thanks to Bob Kraft for excellent advice."
2083,"Yes @collazoprojects @lindenchariot, the @WSJ @TIME @nytimes are all on the glittery bandwagon. Truth #Mexico is likely in a new #recession.",0,"Yes @collazoprojects @lindenchariot, the @WSJ @TIME @nytimes are all on the glittery bandwagon. Truth #Mexico is likely in a new #recession."
4928,"Could they win a medal? RT @MexicoTodayUK At the end of the ranking round, the Mexico Women's Archery Team is in 4th place #MexicoToday",1,"Could they win a medal? RT @MexicoTodayUK At the end of the ranking round, the Mexico Women's Archery Team is in 4th place #MexicoToday"
3774,"RT @nprnews: Spanish, English, Spanglish: Facebook Fans React http://n.pr/oiIhja (I speak Spanglish non-stop, despite 4 years in Mexico.)",2,"RT @nprnews: Spanish, English, Spanglish: Facebook Fans React http://n.pr/oiIhja (I speak Spanglish non-stop, despite 4 years in Mexico.)"
7561,México derrota a EE.UU. y se clasifica para la Copa Confederaciones http://bbc.in/1Zqkbpo,1,Mexico defeats USA and is classified for the Confederations Cup http://bbc.in/1zqkbpo
1107,"Mexico, estoy feliz de ser parte de los Kids Choice Awards. La vamos a pasar increíble!!! Nos vemos el 21 de Agosto @nickelodeontv #kcamexico #Calypso https://t.co/m9FD4mqX6q",2,"Mexico, I am happy to be part of the Kids Choice Awards. We are going to spend incredible! See you on August 21 @nickelodeOntv #kcamexico #calypso https://t.co/m9fd4mqx6q"
6433,Mexican front-runner barely troubled in tepid debate http://reut.rs/KeAL7i,2,Mexican front-runner barely troubled in tepid debate http://reut.rs/KeAL7i
1650,"Talk of Solar Energy in Mexico Heats up, as Country Examines its Alternative Energy Potential http://goo.gl/vmhjx #mexicotoday",2,"Talk of Solar Energy in Mexico Heats up, as Country Examines its Alternative Energy Potential http://goo.gl/vmhjx #mexicotoday"
7083,La Audiencia envía a prisión a los dos etarras capturados en México http://ow.ly/tMvNB El tribunal les atribuye diez asesinatos View summary 11 retweets 14 favorites,2,The audience sends to prison the two captured ETARs in Mexico http://ow.ly/TMVNB the Court attributes ten murders view Summary 11 Retweets 14 Favorites
5064,Family of ICE agent killed in ambush in Mexico and agent who survived the attack sue federal government: http://apne.ws/12KFnuu  - VW,0,Family of ICE agent killed in ambush in Mexico and agent who survived the attack sue federal government: http://apne.ws/12KFnuu  - VW
1402,Study by Mexico’s economy ministry shows foreign direct investment has risen http://on.ft.com/ppwXvw,2,Study by Mexico’s economy ministry shows foreign direct investment has risen http://on.ft.com/ppwXvw
3560,Mexican #food has conquered the heart of Britain (and the whole world). #MXUK2015 http://bit.ly/1EkKoHT,2,Mexican #food has conquered the heart of Britain (and the whole world). #MXUK2015 http://bit.ly/1EkKoHT
3247,"President Barack Obama signs into law a bill to increase security along the US-Mexico border, a day after it w.. http://bbc.in/dbyBPt",0,"President Barack Obama signs into law a bill to increase security along the US-Mexico border, a day after it w.. http://bbc.in/dbyBPt"
2149,"Outright, abusive ""slum tourism"" - not to mention dumb. RT @Vigilo Tourists seek out Mexico's darker side http://bit.ly/aj2Oht #tepito",1,"Outright, abusive ""slum tourism"" - not to mention dumb. RT @Vigilo Tourists seek out Mexico's darker side http://bit.ly/aj2Oht #tepito"
3337,"    Mexico says it won't expedite drug kingpin ""El Chapo"" Guzman to U.S. until he finishes prison sentence there: http://apne.ws/1Cffbu0 ",0,"    Mexico says it won't expedite drug kingpin ""El Chapo"" Guzman to U.S. until he finishes prison sentence there: http://apne.ws/1Cffbu0 "
3058,Police officers fired 17 times at unarmed Mexican man shot dead in Washington http://trib.al/S9VGpxC,0,Police officers fired 17 times at unarmed Mexican man shot dead in Washington http://trib.al/S9VGpxC
5526,"Number of fans cheering Mexico at #WorldCup surprises local media, as does where they're from: http://apne.ws/Uezg07  #Brazil2014",1,"Number of fans cheering Mexico at #WorldCup surprises local media, as does where they're from: http://apne.ws/Uezg07  #Brazil2014"
1652,Energy Efficiency in Mexico: Sustainable Christmas Fair Features Bicycle-Powered Tree http://goo.gl/ZqTF5 #mexicotoday,2,Energy Efficiency in Mexico: Sustainable Christmas Fair Features Bicycle-Powered Tree http://goo.gl/ZqTF5 #mexicotoday
697,It’s a good look @Hublot #Mexico,1,It’s a good look @Hublot #Mexico
7770,Soccer: Easy part over for Mexico,1,Soccer: Easy part over for Mexico
3627,"Residence at Cabo Pulmo Mexican Beach, Makes Anyone Feel at Home http://goo.gl/OoTvM #mexicotoday",2,"Residence at Cabo Pulmo Mexican Beach, Makes Anyone Feel at Home http://goo.gl/OoTvM #mexicotoday"
2592,Lots of intriguing new comments on this post from Friday.. 'Mexico supplies the drugs. We supply the users' http://lat.ms/hlIL15 #media #MSM,0,Lots of intriguing new comments on this post from Friday.. 'Mexico supplies the drugs. We supply the users' http://lat.ms/hlIL15 #media #MSM
2571,"Story coming soon from our LAT Mexico City bureau on assassination of PRI gubernatorial candidate in Tamaulipas, Rodolfo Torre Cantu.",0,"Story coming soon from our LAT Mexico City bureau on assassination of PRI gubernatorial candidate in Tamaulipas, Rodolfo Torre Cantu."
7600,FEED-EUROPE PLAN REVISED BY HOOVER; He Would Use South American Foodstuffs Transported in Neutral Swedish Ships,1,FEED-EUROPE PLAN REVISED BY HOOVER; He Would Use South American Foodstuffs Transported in Neutral Swedish Ships
6439,Exit polls show Mexico's Pena Nieto winning presidency http://reut.rs/MN6QBU,2,Exit polls show Mexico's Pena Nieto winning presidency http://reut.rs/MN6QBU
256,"Emotivo saludo a los chilenos del nuevo Embajador de México en Chile, @RubenBeltranG . ¡Bienvenido y éxitos!",2,"Emotive greeting the Chileans of the new Ambassador of Mexico in Chile, @RubenbelTrang. Welcome and successes!"
7409,#YaCholeConTusQuejas: Mexican government takes down ad lecturing citizens on complaining https://news.vice.com/article/mexican-government-takes-down-ad-that-told-citizens-to-stop-complaining … via @vicenews,1,#YaCholeConTusQuejas: Mexican government takes down ad lecturing citizens on complaining https://news.vice.com/article/mexican-government-takes-down-ad-that-told-citizens-to-stop-complaining … via @vicenews
2051,"For Mexican voters gripped by fear, few good choices http://www.washingtonpost.com/world/the_americas/for-mexican-voters-gripped-by-fear-few-good-choices/2012/06/27/gJQAmJcp7V_story.html …",0,"For Mexican voters gripped by fear, few good choices http://www.washingtonpost.com/world/the_americas/for-mexican-voters-gripped-by-fear-few-good-choices/2012/06/27/gJQAmJcp7V_story.html …"
1094,"Pre show workout vibes! #FonsiEnElAuditorio @ Distrito Federal, Mexico https://t.co/tEtQ67lhkF",2,"Pre show workout vibes! #FonsiEnElAuditorio @ Distrito Federal, Mexico https://t.co/tEtQ67lhkF"
7505,"""Iguala dejó ver como nunca antes el México que habitamos"". Intelectuales ante #Ayotz1napa http://cort.as/XcaC  ",1,"""I just let see as never before Mexico we live."" Intellectuals before # ayotz1napa http://cort.as/xcac"
4676,"El huracán ""Odile"" causará olas de hasta 10 metros en Baja California Sur, #México http://bit.ly/1s2QWv4",1,"Hurricane ""Odile"" will cause waves of up to 10 meters in Baja California Sur, # Mexico http://bit.ly/1s2qwv4"
7358,La caída del petróleo entorpece el crecimiento de México http://cort.as/LY_j Vuelve a bajar sus previsiones  Embedded image permalink View photo 110 retweets 32 favorites,0,The drop of oil hinders the growth of Mexico http://cort.as/ly_j returns to lower its forecasts embedded image permalink view photo 110 retweets 32 favorites
2632,"RT: ""'Warning to Social Media Users' story has been horribly mischaracterized since it broke"" http://ow.ly/6uLBB @CNN @CNNEE @CNNValencia",0,"RT: ""'Warning to Social Media Users' story has been horribly mischaracterized since it broke"" http://ow.ly/6uLBB @CNN @CNNEE @CNNValencia"
7285,La vuelta al mundo en siete reformas' http://cort.as/G3Fu Columna de Antonio Navalón sobre el proceso de reformas en México 28 retweets 36 favorites,2,The return to the world in seven reforms' http://cort.as/g3fu column of Antonio Navalón on the process of reforms in Mexico 28 Retweets 36 favorites
1834,June is shaping up as one of the grisliest months in Mexico's drug war | La Plaza | Los Angeles Ti.. http://bit.ly/c73SJ5,0,June is shaping up as one of the grisliest months in Mexico's drug war | La Plaza | Los Angeles Ti.. http://bit.ly/c73SJ5
2214,"Gracias, homegirl. @munchies loves Oaxaca! ""@BriciaLopez: @longdrivesouth goes to Oaxaca http://www.bricialopez.com/liveoaxaca/2014/4/28/vice-mexico-goes-to-oaxaca …""",2,"Thanks, Homegirl. @Munchies Loves Oaxaca! ""@Brictopezez: @longdrivesouth goes to Oaxaca http://www.brialopez.com/liveoaxaca/2014/4/28/vice-Mexico-go-to-oAxaca ..."""
731,"After a number of working visits to Mexico, I cannot speak more highly of the excetional Canadian diplomatic team here in #MexicoCity. Thank you. You make your country pround",2,"After a number of working visits to Mexico, I cannot speak more highly of the excetional Canadian diplomatic team here in #MexicoCity. Thank you. You make your country pround"
5337,Mexico arrests 12 in slayings of 11 women whose remains were found last year near Ciudad Juarez: http://apne.ws/13XZnaG  -DC,0,Mexico arrests 12 in slayings of 11 women whose remains were found last year near Ciudad Juarez: http://apne.ws/13XZnaG  -DC
1927,"La Plaza: Retired general who led campaign against drug gangs killed in Mexico http://latimesblogs.latimes.com/laplaza/2011/05/general-drug-war-mexico-killed-chihuahua-military.html … (""Mi orden de cateo es el marrio."")",0,"La Plaza: Retired General Who Led Campaign Against Drug Gangs Killed in Mexico http://latimesblogs.latimes.com/laplaza/2011/05/general-drug-war-mexico-killed-chhuahua-military.html ... (""My order of cateo is the marriage. "")"
5338,Miles de mexicanos reclaman al unísono que aparezcan con vida los 43 estudiantes http://bit.ly/1uEcvkJ #México,0,Thousands of Mexicans claim in unison that the 43 students http://bit.ly/1uecvkj # Mexico
3798,"Crime in Mexico City continues to drop, new stats say, boding well for leftist #PRD camp as it seeks another consecutive term in City Hall.",2,"Crime in Mexico City continues to drop, new stats say, boding well for leftist #PRD camp as it seeks another consecutive term in City Hall."
5720,Riot police clash with protesters in Mexico City at demo on massacre anniversary http://bbc.in/16HzqCG,0,Riot police clash with protesters in Mexico City at demo on massacre anniversary http://bbc.in/16HzqCG
